  0.000000  -0.263812
  0.000732   0.449686
  0.001465  -0.054753
  0.002197   0.392392
  0.002930  -0.124903
  0.003662   0.261456
  0.004395   0.475733
  0.005127   0.098921
  0.005859   0.497754
  0.006592   0.215904
  0.007324   0.409377
  0.008057   0.274517
  0.008789   0.125989
  0.009521   0.701442
  0.010254   0.233004
  0.010986  -0.013505
  0.011719   0.655595
  0.012451   0.132902
  0.013184   0.793255
  0.013916   0.650727
  0.014648   0.296878
  0.015381   0.721698
  0.016113   0.789891
  0.016846   0.277595
  0.017578   0.999031
  0.018311   0.954514
  0.019043   0.267906
  0.019775   0.681092
  0.020508   0.385246
  0.021240   1.262334
  0.021973   1.150978
  0.022705   0.699739
  0.023438   1.262407
  0.024170   0.618685
  0.024902   0.586663
  0.025635   0.604109
  0.026367   1.318823
  0.027100   1.473163
  0.027832   1.085894
  0.028564   1.171553
  0.029297   1.016175
  0.030029   0.794530
  0.030762   0.717508
  0.031494   1.385810
  0.032227   0.711860
  0.032959   1.138676
  0.033691   1.532786
  0.034424   1.500296
  0.035156   1.376828
  0.035889   1.403748
  0.036621   1.201242
  0.037354   1.696493
  0.038086   1.120864
  0.038818   0.959245
  0.039551   0.914963
  0.040283   1.033603
  0.041016   1.800375
  0.041748   1.042472
  0.042480   1.547366
  0.043213   1.991445
  0.043945   1.083872
  0.044678   1.450742
  0.045410   1.417010
  0.046143   2.045631
  0.046875   1.742408
  0.047607   1.650387
  0.048340   1.270296
  0.049072   1.655740
  0.049805   1.692128
  0.050537   1.898953
  0.051270   1.344363
  0.052002   2.199804
  0.052734   2.159545
  0.053467   1.502622
  0.054199   2.001189
  0.054932   2.261941
  0.055664   2.006937
  0.056396   1.874859
  0.057129   2.078512
  0.057861   1.675579
  0.058594   1.546113
  0.059326   1.523108
  0.060059   1.591433
  0.060791   1.862505
  0.061523   1.654212
  0.062256   1.654753
  0.062988   2.021133
  0.063721   1.556452
  0.064453   1.776106
  0.065186   1.624573
  0.065918   2.581346
  0.066650   1.870985
  0.067383   2.064067
  0.068115   1.965040
  0.068848   1.861426
  0.069580   1.729603
  0.070312   2.517070
  0.071045   2.012079
  0.071777   2.244615
  0.072510   2.047590
  0.073242   1.728751
  0.073975   2.386232
  0.074707   2.024395
  0.075439   2.645256
  0.076172   2.625990
  0.076904   2.743114
  0.077637   2.605341
  0.078369   2.311907
  0.079102   2.278013
  0.079834   2.325181
  0.080566   2.610331
  0.081299   2.428718
  0.082031   2.434860
  0.082764   2.770550
  0.083496   2.842461
  0.084229   2.623000
  0.084961   1.942161
  0.085693   2.363624
  0.086426   2.662899
  0.087158   2.185376
  0.087891   2.439215
  0.088623   2.679422
  0.089355   2.475948
  0.090088   2.907530
  0.090820   2.033625
  0.091553   2.711707
  0.092285   1.996894
  0.093018   2.896142
  0.093750   2.055178
  0.094482   2.559107
  0.095215   2.247798
  0.095947   2.074726
  0.096680   2.223131
  0.097412   2.537248
  0.098145   2.972565
  0.098877   2.089501
  0.099609   2.508806
  0.100342   2.794685
  0.101074   2.606794
  0.101807   2.981084
  0.102539   2.303281
  0.103271   2.389965
  0.104004   2.572340
  0.104736   2.890654
  0.105469   2.303276
  0.106201   2.548089
  0.106934   2.637744
  0.107666   2.360607
  0.108398   2.018241
  0.109131   2.398808
  0.109863   2.636065
  0.110596   2.539733
  0.111328   2.152982
  0.112061   2.179519
  0.112793   2.507806
  0.113525   2.240465
  0.114258   2.938682
  0.114990   2.546033
  0.115723   2.172098
  0.116455   2.023790
  0.117188   2.129790
  0.117920   2.439548
  0.118652   2.113449
  0.119385   2.363417
  0.120117   1.983134
  0.120850   2.088476
  0.121582   2.451784
  0.122314   2.487489
  0.123047   2.875673
  0.123779   2.048331
  0.124512   2.455847
  0.125244   2.164026
  0.125977   2.421443
  0.126709   2.009687
  0.127441   2.034809
  0.128174   2.703753
  0.128906   2.535990
  0.129639   2.650221
  0.130371   2.041757
  0.131104   2.531628
  0.131836   2.026700
  0.132568   2.656036
  0.133301   2.050390
  0.134033   2.159794
  0.134766   1.817019
  0.135498   2.541278
  0.136230   2.385226
  0.136963   2.742816
  0.137695   2.076840
  0.138428   2.549528
  0.139160   1.761747
  0.139893   2.204969
  0.140625   1.990870
  0.141357   1.880703
  0.142090   2.577861
  0.142822   1.987703
  0.143555   1.987354
  0.144287   2.052548
  0.145020   2.503072
  0.145752   1.896133
  0.146484   2.139457
  0.147217   2.003215
  0.147949   2.110417
  0.148682   1.617360
  0.149414   2.075805
  0.150146   2.214810
  0.150879   2.397615
  0.151611   1.695448
  0.152344   1.956068
  0.153076   1.538023
  0.153809   2.333571
  0.154541   2.097333
  0.155273   2.316919
  0.156006   1.515339
  0.156738   2.397241
  0.157471   2.283009
  0.158203   2.214860
  0.158936   1.950097
  0.159668   2.203053
  0.160400   1.478737
  0.161133   1.696676
  0.161865   2.172073
  0.162598   1.901401
  0.163330   1.915865
  0.164062   1.291917
  0.164795   1.729420
  0.165527   2.164937
  0.166260   1.552041
  0.166992   2.066328
  0.167725   1.964145
  0.168457   1.756269
  0.169189   1.526021
  0.169922   1.299912
  0.170654   1.211732
  0.171387   1.501094
  0.172119   1.746268
  0.172852   1.810097
  0.173584   1.295434
  0.174316   1.851773
  0.175049   1.189714
  0.175781   1.270655
  0.176514   1.636345
  0.177246   1.752003
  0.177979   1.066633
  0.178711   1.644991
  0.179443   1.656944
  0.180176   1.871874
  0.180908   1.396754
  0.181641   1.158746
  0.182373   1.641569
  0.183105   1.457196
  0.183838   1.452319
  0.184570   1.425851
  0.185303   0.986239
  0.186035   1.011376
  0.186768   1.376624
  0.187500   1.390291
  0.188232   0.866828
