  0.000000   0.118838
  0.011719   0.176215
  0.023438   0.577388
  0.035156   0.874758
  0.046875   1.620835
  0.058594   2.115413
  0.070312   2.428397
  0.082031   1.980799
  0.093750   2.597427
  0.105469   2.611787
  0.117188   2.498555
  0.128906   1.915634
  0.140625   2.434450
  0.152344   1.856410
  0.164062   1.701678
  0.175781   1.448482
  0.187500   1.404625
  0.199219   0.772163
  0.210938   0.329936
  0.222656   0.263000
  0.234375   0.369890
  0.246094  -0.366329
  0.257812   0.363074
  0.269531   0.121247
  0.281250  -0.196466
  0.292969  -0.614360
  0.304688  -0.186654
  0.316406   0.026294
  0.328125   0.339121
  0.339844   0.514038
  0.351562   0.607936
  0.363281   0.308555
  0.375000   0.101795
  0.386719   0.146447
  0.398438   0.698698
  0.410156   0.813039
  0.421875   0.963444
  0.433594   0.490013
  0.445312   0.880250
  0.457031   0.442381
  0.468750   0.856486
  0.480469   0.087955
  0.492188   0.102724
  0.503906   0.148729
  0.515625  -0.014014
  0.527344   0.090933
  0.539062  -0.822363
  0.550781  -0.700048
  0.562500  -0.878810
  0.574219  -0.881443
  0.585938  -0.484539
  0.597656  -0.240839
  0.609375  -0.703096
  0.621094  -0.350043
  0.632812  -0.179524
  0.644531   0.145779
  0.656250   0.120737
  0.667969  -0.305577
  0.679688   0.148053
  0.691406   0.298283
  0.703125  -0.133974
  0.714844   0.201030
  0.726562  -0.179273
  0.738281  -0.054274
  0.750000   0.098428
  0.761719   0.065706
  0.773438  -0.865336
  0.785156  -0.688151
  0.796875  -1.267898
  0.808594  -0.824780
  0.820312  -1.041735
  0.832031  -2.104546
  0.843750  -2.271650
  0.855469  -2.266392
  0.867188  -2.035340
  0.878906  -2.087558
  0.890625  -2.681970
  0.902344  -2.063854
  0.914062  -2.701313
  0.925781  -2.202321
  0.937500  -2.346157
  0.949219  -1.387021
  0.960938  -1.492959
  0.972656  -1.000803
  0.984375  -0.645537
  0.996094  -0.592255
  1.007812   0.163097
  1.019531   0.386559
  1.031250   0.870502
  1.042969   1.910395
  1.054688   2.100390
  1.066406   1.965882
  1.078125   2.164215
  1.089844   2.818476
  1.101562   2.684928
  1.113281   2.951794
  1.125000   2.535248
  1.136719   2.482264
  1.148438   1.988389
  1.160156   2.102505
  1.171875   1.646415
  1.183594   1.125115
  1.195312   1.391815
  1.207031   0.998169
  1.218750   0.712861
  1.230469   0.428943
  1.242188   0.175454
  1.253906   0.449332
  1.265625  -0.113095
  1.277344   0.039625
  1.289062  -0.210549
  1.300781  -0.010716
  1.312500  -0.064644
  1.324219   0.343798
  1.335938  -0.263915
  1.347656  -0.318124
  1.359375   0.743284
  1.371094   0.459114
  1.382812   0.179979
  1.394531   0.276230
  1.406250   0.598298
  1.417969   1.106644
  1.429688   0.711556
  1.441406   0.933545
  1.453125   0.866509
  1.464844   0.184503
  1.476562   0.600577
  1.488281   0.125753
  1.500000   0.478605
  1.511719  -0.438008
  1.523438  -0.572930
  1.535156  -0.397131
  1.546875  -0.516161
